input,time
279400,120
279500,104
279600,85
279700,121
279800,106
279900,110
280000,100
280100,102
280200,117
280300,98
280400,106
280500,113
280600,123
280700,118
280800,119
280900,103
281000,126
281100,110
281200,107
281300,99
281400,92
281500,108
281600,118
281700,105
281800,117
281900,91
282000,116
282100,115
282200,82
282300,71
282400,80
282500,105
282600,111
282700,117
282800,113
282900,111
283000,105
283100,94
283200,117
283300,111
283400,104
283500,92
283600,93
283700,120
283800,113
283900,117
284000,122
284100,116
284200,105
284300,111
284400,109
284500,127
284600,115
284700,122
284800,109
284900,115
285000,113
285100,119
285200,112
285300,122
285400,116
285500,115
285600,107
285700,112
285800,112
285900,122
286000,92
286100,109
286200,115
286300,113
286400,114
286500,120
286600,118
286700,109
286800,105
286900,98
287000,121
287100,116
287200,108
287300,124
287400,107
287500,113
287600,125
287700,124
287800,133
287900,113
288000,124
288100,109
288200,114
288300,92
288400,106
288500,208
288600,116
288700,115
288800,119
288900,113
289000,120
289100,120
289200,111
289300,104
289400,117
289500,126
289600,120
289700,120
289800,112
289900,106
290000,123
290100,101
290200,108
290300,118
290400,120
290500,114
290600,126
290700,107
290800,1319
290900,114
291000,112
291100,117
291200,114
291300,128
291400,121
291500,119
291600,128
291700,103
291800,87
291900,109
292000,99
292100,115
292200,113
292300,124
292400,129
292500,118
292600,102
292700,120
292800,110
292900,105
293000,118
293100,212
293200,116
293300,122
293400,118
293500,117
293600,104
293700,126
293800,122
293900,125
294000,113
294100,113
294200,109
294300,121
294400,122
294500,114
294600,113
294700,118
294800,116
294900,114
295000,117
295100,113
295200,118
295300,111
295400,120
295500,117
295600,120
295700,105
295800,126
295900,112
296000,113
296100,1268
296200,120
296300,117
296400,117
296500,104
296600,123
296700,113
296800,123
296900,106
297000,117
297100,100
297200,123
297300,100
297400,121
297500,111
297600,120
297700,118
297800,108
297900,124
298000,117
298100,114
298200,117
298300,128
298400,116
298500,120
298600,117
298700,96
298800,113
298900,120
299000,118
299100,116
299200,100
299300,118
299400,118
299500,114
299600,117
299700,126
299800,111
299900,119
300000,109
